Angle(deg),Range(m),Intensity
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.186,400
34,4.072,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.947,400
28,3.936,400
27,3.875,500
26,3.867,500
25,3.848,500
24,3.833,500
23,3.76,600
22,3.767,500
21,3.705,600
20,3.695,600
19,3.674,400
18,3.6,500
17,3.592,300
16,3.626,300
15,3.581,300
14,3.625,400
13,3.583,500
12,3.572,500
11,3.56,400
10,0,0
9,0,0
8,0,0
7,3.59,500
6,3.524,600
5,3.548,200
4,3.54,600
3,3.525,600
2,3.52,500
0.999998,3.521,500
0,3.554,500
-1,3.501,400
-2,3.552,500
-3,3.589,500
-4,3.546,500
-5,3.569,500
-6,3.595,500
-7,3.608,500
-8,3.613,500
-9,3.632,500
-10,3.715,300
-11,3.644,400
-12,3.73,500
-13,3.744,300
-14,3.747,400
-15,3.689,400
-16,3.759,400
-17,3.747,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.102,300
34,3.979,200
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.951,400
28,3.934,400
27,3.878,500
26,3.861,500
25,3.848,500
24,3.832,500
23,3.761,600
22,3.788,500
21,3.701,600
20,3.704,600
19,3.679,400
18,3.6,500
17,3.586,300
16,3.623,300
15,3.584,300
14,3.628,400
13,3.626,400
12,3.568,500
11,3.57,400
10,0,0
9,0,0
8,0,0
7,3.551,600
6,3.52,600
5,3.553,200
4,3.537,600
3,3.525,600
2,3.509,500
0.999998,3.522,500
0,3.553,500
-1,3.501,400
-2,3.544,500
-3,3.588,500
-4,3.554,500
-5,3.563,500
-6,3.601,500
-7,3.606,500
-8,3.615,500
-9,3.643,500
-10,3.719,300
-11,3.629,400
-12,3.733,500
-13,3.748,300
-14,3.748,400
-15,3.683,400
-16,3.756,400
-17,3.747,400
-18,3.909,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.091,300
34,4.071,300
33,4.053,300
32,0,0
31,0,0
30,0,0
29,3.946,400
28,3.934,400
27,3.878,500
26,3.847,500
25,3.846,500
24,3.825,500
23,3.765,600
22,3.771,500
21,3.698,600
20,3.7,600
19,3.681,400
18,3.642,400
17,3.586,300
16,3.556,200
15,3.582,300
14,3.633,400
13,3.628,400
12,3.574,500
11,3.562,400
10,0,0
9,0,0
8,0,0
7,3.544,600
6,3.526,600
5,3.545,200
4,3.539,600
3,3.523,600
2,3.512,500
0.999998,3.519,500
0,3.562,500
-1,3.499,400
-2,3.546,500
-3,3.582,500
-4,3.546,500
-5,3.565,500
-6,3.591,500
-7,3.606,500
-8,3.622,500
-9,3.634,500
-10,3.715,300
-11,3.643,400
-12,3.691,400
-13,3.744,300
-14,3.736,400
-15,3.686,400
-16,3.756,400
-17,3.741,400
-18,3.905,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.066,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.953,400
28,3.928,400
27,3.867,500
26,3.853,500
25,3.845,500
24,3.822,500
23,3.771,600
22,3.765,500
21,3.699,600
20,3.703,600
19,3.673,400
18,3.64,400
17,3.58,300
16,3.556,200
15,3.579,300
14,3.616,400
13,3.575,500
12,3.57,500
11,3.562,400
10,0,0
9,0,0
8,0,0
7,3.542,600
6,3.522,600
5,3.547,200
4,3.533,600
3,3.522,600
2,3.505,500
0.999998,3.522,500
0,3.555,500
-1,3.499,400
-2,3.548,500
-3,3.588,500
-4,3.543,500
-5,3.568,500
-6,3.598,500
-7,3.603,500
-8,3.618,500
-9,3.639,500
-10,3.715,300
-11,3.643,400
-12,3.73,500
-13,3.744,300
-14,3.745,400
-15,3.683,400
-16,3.75,400
-17,3.74,400
-18,3.898,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.06,300
33,4.062,300
32,0,0
31,0,0
30,0,0
29,3.949,400
28,3.928,400
27,3.876,500
26,3.855,500
25,3.849,500
24,3.828,500
23,3.763,600
22,3.767,500
21,3.7,600
20,3.705,600
19,3.681,400
18,3.596,500
17,3.589,300
16,3.623,300
15,3.577,300
14,3.624,400
13,3.628,400
12,3.572,500
11,3.565,400
10,0,0
9,0,0
8,0,0
7,3.548,600
6,3.526,600
5,3.554,200
4,3.532,600
3,3.528,600
2,3.517,500
0.999998,3.517,500
0,3.56,500
-1,3.501,400
-2,3.547,500
-3,3.587,500
-4,3.544,500
-5,3.565,500
-6,3.601,500
-7,3.607,500
-8,3.611,500
-9,3.638,500
-10,3.712,300
-11,3.643,400
-12,3.687,400
-13,3.744,300
-14,3.742,400
-15,3.688,400
-16,3.751,400
-17,3.737,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.091,300
34,3.979,200
33,4.051,300
32,0,0
31,0,0
30,0,0
29,3.959,400
28,3.928,400
27,3.878,500
26,3.853,500
25,3.834,500
24,3.825,500
23,3.769,600
22,3.768,500
21,3.7,600
20,3.689,600
19,3.672,400
18,3.595,500
17,3.583,300
16,3.626,300
15,3.586,300
14,3.625,400
13,3.589,500
12,3.568,500
11,3.565,400
10,0,0
9,0,0
8,0,0
7,3.547,600
6,3.524,600
5,3.546,200
4,3.535,600
3,3.524,600
2,3.512,500
0.999998,3.522,500
0,3.554,500
-1,3.501,400
-2,3.543,500
-3,3.582,500
-4,3.562,500
-5,3.564,500
-6,3.604,500
-7,3.606,500
-8,3.609,500
-9,3.647,500
-10,3.719,300
-11,3.644,400
-12,3.689,400
-13,3.755,300
-14,3.738,400
-15,3.684,400
-16,3.749,400
-17,3.733,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.196,400
34,4.066,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.953,400
28,3.934,400
27,3.874,500
26,3.853,500
25,3.848,500
24,3.823,500
23,3.763,600
22,3.774,500
21,3.706,600
20,3.702,600
19,3.681,400
18,3.597,500
17,3.586,300
16,3.626,300
15,3.581,300
14,3.621,400
13,3.626,400
12,3.568,500
11,3.608,500
10,0,0
9,0,0
8,0,0
7,3.542,600
6,3.53,600
5,3.547,200
4,3.543,600
3,3.52,600
2,3.513,500
0.999998,3.523,500
0,3.553,500
-1,3.502,400
-2,3.548,500
-3,3.587,500
-4,3.544,500
-5,3.568,500
-6,3.6,500
-7,3.608,500
-8,3.616,500
-9,3.65,500
-10,3.648,400
-11,3.641,400
-12,3.733,500
-13,3.744,300
-14,3.74,400
-15,3.68,400
-16,3.751,400
-17,3.741,400
-18,3.83,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.189,400
34,4.066,300
33,4.064,300
32,0,0
31,0,0
30,0,0
29,3.949,400
28,3.936,400
27,3.874,500
26,3.912,600
25,3.846,500
24,3.826,500
23,3.764,600
22,3.766,500
21,3.697,600
20,3.703,600
19,3.676,400
18,3.596,500
17,3.583,300
16,3.628,300
15,3.579,300
14,3.621,400
13,3.617,400
12,3.571,500
11,3.564,400
10,0,0
9,0,0
8,0,0
7,3.594,500
6,3.52,600
5,3.553,200
4,3.532,600
3,3.523,600
2,3.515,500
0.999998,3.522,500
0,3.551,500
-1,3.502,400
-2,3.548,500
-3,3.59,500
-4,3.545,500
-5,3.573,500
-6,3.6,500
-7,3.611,500
-8,3.615,500
-9,3.646,500
-10,3.645,400
-11,3.644,400
-12,3.695,400
-13,3.74,300
-14,3.743,400
-15,3.688,400
-16,3.752,400
-17,3.751,400
-18,3.91,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.102,300
34,4.066,300
33,4.059,300
32,0,0
31,0,0
30,0,0
29,3.955,400
28,3.938,400
27,3.875,500
26,3.856,500
25,3.848,500
24,3.827,500
23,3.765,600
22,3.76,500
21,3.71,600
20,3.704,600
19,3.678,400
18,3.595,500
17,3.586,300
16,3.623,300
15,3.581,300
14,3.626,400
13,3.614,400
12,3.57,500
11,3.569,400
10,0,0
9,0,0
8,0,0
7,3.544,600
6,3.526,600
5,3.554,200
4,3.535,600
3,3.524,600
2,3.514,500
0.999998,3.517,500
0,3.553,500
-1,3.501,400
-2,3.55,500
-3,3.588,500
-4,3.547,500
-5,3.568,500
-6,3.598,500
-7,3.603,500
-8,3.616,500
-9,3.633,500
-10,3.715,300
-11,3.636,400
-12,3.733,500
-13,3.736,300
-14,3.748,400
-15,3.684,400
-16,3.753,400
-17,3.744,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.18,400
34,4.061,300
33,4.051,300
32,0,0
31,0,0
30,0,0
29,3.957,400
28,3.943,400
27,3.872,500
26,3.86,500
25,3.839,500
24,3.827,500
23,3.801,500
22,3.732,600
21,3.707,600
20,3.694,600
19,3.677,400
18,3.598,500
17,3.589,300
16,3.628,300
15,3.576,300
14,3.623,400
13,3.622,400
12,3.569,500
11,3.608,500
10,0,0
9,0,0
8,0,0
7,3.547,600
6,3.524,600
5,3.547,200
4,3.536,600
3,3.523,600
2,3.51,500
0.999998,3.523,500
0,3.552,500
-1,3.502,400
-2,3.551,500
-3,3.589,500
-4,3.548,500
-5,3.567,500
-6,3.599,500
-7,3.608,500
-8,3.611,500
-9,3.635,500
-10,3.646,400
-11,3.634,400
-12,3.685,400
-13,3.736,300
-14,3.747,400
-15,3.687,400
-16,3.753,400
-17,3.743,400
-18,3.89,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.181,400
34,4.072,300
33,4.065,300
32,0,0
31,0,0
30,0,0
29,3.953,400
28,3.932,400
27,3.867,500
26,3.863,500
25,3.844,500
24,3.788,600
23,0,0
22,3.745,600
21,3.696,600
20,3.704,600
19,3.681,400
18,3.643,400
17,3.583,300
16,3.559,200
15,3.581,300
14,3.575,500
13,3.582,500
12,3.565,500
11,3.562,400
10,0,0
9,0,0
8,0,0
7,3.549,600
6,3.519,600
5,3.554,200
4,3.539,600
3,3.52,600
2,3.517,500
0.999998,3.52,500
0,3.552,500
-1,3.501,400
-2,3.548,500
-3,3.587,500
-4,3.546,500
-5,3.565,500
-6,3.597,500
-7,3.604,500
-8,3.617,500
-9,3.645,500
-10,3.712,300
-11,3.641,400
-12,3.729,500
-13,3.748,300
-14,3.736,400
-15,3.682,400
-16,3.76,400
-17,3.747,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.176,400
34,4.066,300
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.945,400
28,3.934,400
27,3.866,500
26,3.863,500
25,3.847,500
24,3.827,500
23,3.765,600
22,3.768,500
21,3.697,600
20,3.694,600
19,3.677,400
18,3.594,500
17,3.589,300
16,3.621,300
15,3.575,300
14,3.62,400
13,3.579,500
12,3.568,500
11,3.561,400
10,0,0
9,0,0
8,0,0
7,3.539,600
6,3.524,600
5,3.545,200
4,3.539,600
3,3.521,600
2,3.516,500
0.999998,3.524,500
0,3.552,500
-1,3.503,400
-2,3.558,500
-3,3.584,500
-4,3.542,500
-5,3.57,500
-6,3.601,500
-7,3.611,500
-8,3.625,500
-9,3.643,500
-10,3.64,400
-11,3.638,400
-12,3.685,400
-13,3.748,300
-14,3.745,400
-15,3.68,400
-16,3.754,400
-17,3.745,400
-18,3.898,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.173,400
34,4.067,300
33,4.059,300
32,0,0
31,0,0
30,0,0
29,3.947,400
28,3.936,400
27,3.868,500
26,3.861,500
25,3.841,500
24,3.827,500
23,3.763,600
22,3.761,500
21,3.693,600
20,3.695,600
19,3.682,400
18,3.604,500
17,3.592,300
16,3.626,300
15,3.581,300
14,3.623,400
13,3.626,400
12,3.57,500
11,3.568,400
10,0,0
9,0,0
8,0,0
7,3.545,600
6,3.519,600
5,3.551,200
4,3.537,600
3,3.521,600
2,3.512,500
0.999998,3.516,500
0,3.554,500
-1,3.503,400
-2,3.553,500
-3,3.589,500
-4,3.542,500
-5,3.565,500
-6,3.595,500
-7,3.606,500
-8,3.617,500
-9,3.624,500
-10,3.645,400
-11,3.685,300
-12,3.73,500
-13,3.751,300
-14,3.738,400
-15,3.69,400
-16,3.761,400
-17,3.745,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.064,300
33,4.075,300
32,0,0
31,0,0
30,0,0
29,3.95,400
28,3.931,400
27,3.867,500
26,3.856,500
25,3.838,500
24,3.814,500
23,3.767,600
22,3.777,500
21,3.706,600
20,3.699,600
19,3.679,400
18,3.595,500
17,3.586,300
16,3.549,200
15,3.6,300
14,3.615,400
13,3.566,500
12,3.584,500
11,3.615,500
10,0,0
9,0,0
8,0,0
7,3.544,600
6,3.519,600
5,3.559,200
4,3.528,600
3,3.527,600
2,3.511,500
0.999998,3.524,500
0,3.546,500
-1,3.502,400
-2,3.554,500
-3,3.567,500
-4,3.551,500
-5,3.571,500
-6,3.624,500
-7,3.603,500
-8,3.628,500
-9,3.644,500
-10,3.642,400
-11,3.632,400
-12,3.662,400
-13,3.655,400
-14,3.71,400
-15,3.711,400
-16,3.746,400
-17,3.782,400
-18,3.837,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.17,400
34,4.06,300
33,4.064,300
32,0,0
31,0,0
30,0,0
29,3.941,400
28,3.932,400
27,3.883,500
26,3.854,500
25,3.84,500
24,3.786,600
23,0,0
22,3.777,500
21,3.706,600
20,3.702,600
19,3.675,400
18,3.637,400
17,3.589,300
16,3.621,300
15,3.588,300
14,3.615,400
13,3.572,500
12,3.576,500
11,3.617,500
10,0,0
9,0,0
8,0,0
7,3.548,600
6,3.522,600
5,3.551,200
4,3.532,600
3,3.527,600
2,3.52,500
0.999998,3.53,500
0,3.55,500
-1,3.504,400
-2,3.555,500
-3,3.578,500
-4,3.579,600
-5,3.57,500
-6,3.612,500
-7,3.606,500
-8,3.627,500
-9,3.645,500
-10,3.64,400
-11,3.64,400
-12,3.668,400
-13,3.67,400
-14,3.726,400
-15,3.693,400
-16,3.749,400
-17,3.764,400
-18,3.834,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.179,400
34,4.066,300
33,4.053,300
32,0,0
31,0,0
30,0,0
29,3.94,400
28,3.928,400
27,3.879,500
26,3.856,500
25,3.841,500
24,3.82,500
23,3.77,600
22,3.767,500
21,3.703,600
20,3.69,600
19,3.685,400
18,3.597,500
17,3.583,300
16,3.618,300
15,3.577,300
14,3.579,500
13,3.619,400
12,3.57,500
11,3.561,400
10,0,0
9,0,0
8,0,0
7,3.548,600
6,3.525,600
5,3.545,200
4,3.535,600
3,3.522,600
2,3.512,500
0.999998,3.525,500
0,3.561,500
-1,3.505,400
-2,3.548,500
-3,3.591,500
